alias_name,alias_sample_id,statement_index,time,location,activity,source_file
Colonel Mustard,2,16,21:40 PM,Dining Room,Serving drinks and chatting with guests,alias_statement_colonel_mustard_2.json
Colonel Mustard,2,17,21:50 PM,Dining Room,Tampering with drinks,alias_statement_colonel_mustard_2.json
Colonel Mustard,2,18,22:00 PM,Dining Room,Inspecting wine bottles,alias_statement_colonel_mustard_2.json
Colonel Mustard,2,19,22:10 PM,Dining Room,Bragging about their Birkin,alias_statement_colonel_mustard_2.json
Colonel Mustard,3,0,19:00 PM,Living Room,Swapping drinks unnoticed,alias_statement_colonel_mustard_3.json
Colonel Mustard,3,1,19:10 PM,Living Room,Speaking in a high-pitched voice,alias_statement_colonel_mustard_3.json
Colonel Mustard,3,2,19:20 PM,Study,Serving drinks and chatting with guests,alias_statement_colonel_mustard_3.json
Colonel Mustard,3,3,19:30 PM,Living Room,Inspecting wine bottles,alias_statement_colonel_mustard_3.json
Colonel Mustard,3,4,19:40 PM,Dining Room,Bringing in the shopping,alias_statement_colonel_mustard_3.json
Colonel Mustard,3,5,19:50 PM,Living Room,Swapping drinks unnoticed,alias_statement_colonel_mustard_3.json
Colonel Mustard,3,6,20:00 PM,Study,Serving drinks and chatting with guests,alias_statement_colonel_mustard_3.json
Colonel Mustard,3,7,20:10 PM,Living Room,Tampering with drinks,alias_statement_colonel_mustard_3.json
Colonel Mustard,3,8,20:20 PM,Bathroom,Taking her dog for a walk,alias_statement_colonel_mustard_3.json
Colonel Mustard,3,9,20:30 PM,Bathroom,Rinsing a glass carefully,alias_statement_colonel_mustard_3.json
Colonel Mustard,3,10,20:40 PM,Living Room,Swapping drinks unnoticed,alias_statement_colonel_mustard_3.json
Colonel Mustard,3,11,20:50 PM,Dining Room,Rinsing a glass carefully,alias_statement_colonel_mustard_3.json
Colonel Mustard,3,12,21:00 PM,Kitchen,Rinsing a glass carefully,alias_statement_colonel_mustard_3.json
Colonel Mustard,3,13,21:10 PM,Dining Room,Swapping drinks unnoticed,alias_statement_colonel_mustard_3.json
Colonel Mustard,3,14,21:20 PM,Kitchen,Inspecting wine bottles,alias_statement_colonel_mustard_3.json
Colonel Mustard,3,15,21:30 PM,Dining Room,Swapping drinks unnoticed,alias_statement_colonel_mustard_3.json
Colonel Mustard,3,16,21:40 PM,Study,Tampering with drinks,alias_statement_colonel_mustard_3.json
Colonel Mustard,3,17,21:50 PM,Living Room,Tampering with drinks,alias_statement_colonel_mustard_3.json
Colonel Mustard,3,18,22:00 PM,Dining Room,Serving drinks and chatting with guests,alias_statement_colonel_mustard_3.json
Colonel Mustard,3,19,22:10 PM,Dining Room,Taking her dog for a walk,alias_statement_colonel_mustard_3.json
Colonel Mustard,4,0,19:00 PM,Dining Room,Taking her dog for a walk,alias_statement_colonel_mustard_4.json
Colonel Mustard,4,1,19:10 PM,Kitchen,Chatting with guests,alias_statement_colonel_mustard_4.json
Colonel Mustard,4,2,19:20 PM,Pantry,Serving drinks and chatting with guests,alias_statement_colonel_mustard_4.json
Colonel Mustard,4,3,19:30 PM,Kitchen,Swapping drinks unnoticed,alias_statement_colonel_mustard_4.json
Colonel Mustard,4,4,19:40 PM,Dining Room,Inspecting wine bottles,alias_statement_colonel_mustard_4.json
Colonel Mustard,4,5,19:50 PM,Kitchen,Swapping drinks unnoticed,alias_statement_colonel_mustard_4.json
Colonel Mustard,4,6,20:00 PM,Dining Room,Inspecting a family heirloom,alias_statement_colonel_mustard_4.json
Colonel Mustard,4,7,20:10 PM,Dining Room,Serving drinks and chatting with guests,alias_statement_colonel_mustard_4.json
Colonel Mustard,4,8,20:20 PM,Living Room,Serving drinks and chatting with guests,alias_statement_colonel_mustard_4.json
Colonel Mustard,4,9,20:30 PM,Living Room,Washing up after handling items,alias_statement_colonel_mustard_4.json
Colonel Mustard,4,10,20:40 PM,Dining Room,Inspecting wine bottles,alias_statement_colonel_mustard_4.json
Colonel Mustard,4,11,20:50 PM,Living Room,Swapping drinks unnoticed,alias_statement_colonel_mustard_4.json
Colonel Mustard,4,12,21:00 PM,Dining Room,Inspecting wine bottles,alias_statement_colonel_mustard_4.json
Colonel Mustard,4,13,21:10 PM,Dining Room,Inspecting wine bottles,alias_statement_colonel_mustard_4.json
Colonel Mustard,4,14,21:20 PM,Kitchen,Inspecting wine bottles,alias_statement_colonel_mustard_4.json
Colonel Mustard,4,15,21:30 PM,Dining Room,Inspecting wine bottles,alias_statement_colonel_mustard_4.json
Colonel Mustard,4,16,21:40 PM,Living Room,Serving drinks and chatting with guests,alias_statement_colonel_mustard_4.json
Colonel Mustard,4,17,21:50 PM,Living Room,Reading warning labels,alias_statement_colonel_mustard_4.json
Colonel Mustard,4,18,22:00 PM,Living Room,Retrieving items from storage,alias_statement_colonel_mustard_4.json
Colonel Mustard,4,19,22:10 PM,Study,Inspecting wine bottles,alias_statement_colonel_mustard_4.json
Colonel Mustard,5,0,19:00 PM,Dining Room,Serving drinks and chatting with guests,alias_statement_colonel_mustard_5.json
Colonel Mustard,5,1,19:10 PM,Living Room,Tampering with drinks,alias_statement_colonel_mustard_5.json
Colonel Mustard,5,2,19:20 PM,Living Room,Swapping drinks unnoticed,alias_statement_colonel_mustard_5.json
Colonel Mustard,5,3,19:30 PM,Dining Room,Swapping drinks unnoticed,alias_statement_colonel_mustard_5.json
Colonel Mustard,5,4,19:40 PM,Dining Room,Inspecting wine bottles,alias_statement_colonel_mustard_5.json
Colonel Mustard,5,5,19:50 PM,Living Room,Serving drinks and chatting with guests,alias_statement_colonel_mustard_5.json
Colonel Mustard,5,6,20:00 PM,Living Room,Serving drinks and chatting with guests,alias_statement_colonel_mustard_5.json
Colonel Mustard,5,7,20:10 PM,Study,Swapping drinks unnoticed,alias_statement_colonel_mustard_5.json
Colonel Mustard,5,8,20:20 PM,Living Room,Speaking in a high-pitched voice,alias_statement_colonel_mustard_5.json
Colonel Mustard,5,9,20:30 PM,Dining Room,Tampering with drinks,alias_statement_colonel_mustard_5.json
Colonel Mustard,5,10,20:40 PM,Dining Room,Swapping drinks unnoticed,alias_statement_colonel_mustard_5.json
Colonel Mustard,5,11,20:50 PM,Study,Swapping drinks unnoticed,alias_statement_colonel_mustard_5.json
Colonel Mustard,5,12,21:00 PM,Dining Room,Inspecting wine bottles,alias_statement_colonel_mustard_5.json
Colonel Mustard,5,13,21:10 PM,Living Room,Swapping drinks unnoticed,alias_statement_colonel_mustard_5.json
Colonel Mustard,5,14,21:20 PM,Bathroom,Inspecting wine bottles,alias_statement_colonel_mustard_5.json
Colonel Mustard,5,15,21:30 PM,Living Room,Serving drinks and chatting with guests,alias_statement_colonel_mustard_5.json
Colonel Mustard,5,16,21:40 PM,Dining Room,Inspecting wine bottles,alias_statement_colonel_mustard_5.json
Colonel Mustard,5,17,21:50 PM,Living Room,Tampering with drinks,alias_statement_colonel_mustard_5.json
Colonel Mustard,5,18,22:00 PM,Living Room,Bragging about their Birkin,alias_statement_colonel_mustard_5.json
Colonel Mustard,5,19,22:10 PM,Dining Room,Tampering with drinks,alias_statement_colonel_mustard_5.json
Colonel Mustard,6,0,19:00 PM,Living Room,Rinsing a glass carefully,alias_statement_colonel_mustard_6.json
Colonel Mustard,6,1,19:10 PM,Study,Chatting with guests,alias_statement_colonel_mustard_6.json
Colonel Mustard,6,2,19:20 PM,Living Room,Tampering with drinks,alias_statement_colonel_mustard_6.json
Colonel Mustard,6,3,19:30 PM,Study,Rinsing a glass carefully,alias_statement_colonel_mustard_6.json
Colonel Mustard,6,4,19:40 PM,Dining Room,Bragging about their Birkin,alias_statement_colonel_mustard_6.json
Colonel Mustard,6,5,19:50 PM,Living Room,Rinsing a glass carefully,alias_statement_colonel_mustard_6.json
Colonel Mustard,6,6,20:00 PM,Bathroom,Serving drinks and chatting with guests,alias_statement_colonel_mustard_6.json
Colonel Mustard,6,7,20:10 PM,Living Room,Reading a novel quietly,alias_statement_colonel_mustard_6.json
Colonel Mustard,6,8,20:20 PM,Study,Tampering with drinks,alias_statement_colonel_mustard_6.json
Colonel Mustard,6,9,20:30 PM,Dining Room,Inspecting wine bottles,alias_statement_colonel_mustard_6.json
Colonel Mustard,6,10,20:40 PM,Dining Room,Swapping drinks unnoticed,alias_statement_colonel_mustard_6.json
Colonel Mustard,6,11,20:50 PM,Kitchen,Bragging about their Birkin,alias_statement_colonel_mustard_6.json
Colonel Mustard,6,12,21:00 PM,Dining Room,Swapping drinks unnoticed,alias_statement_colonel_mustard_6.json
Colonel Mustard,6,13,21:10 PM,Living Room,Polishing household items,alias_statement_colonel_mustard_6.json
Colonel Mustard,6,14,21:20 PM,Bathroom,Tampering with drinks,alias_statement_colonel_mustard_6.json
Colonel Mustard,6,15,21:30 PM,Living Room,Tampering with drinks,alias_statement_colonel_mustard_6.json
Colonel Mustard,6,16,21:40 PM,Living Room,Swapping drinks unnoticed,alias_statement_colonel_mustard_6.json
Colonel Mustard,6,17,21:50 PM,Living Room,Swapping drinks unnoticed,alias_statement_colonel_mustard_6.json
Colonel Mustard,6,18,22:00 PM,Dining Room,Swapping drinks unnoticed,alias_statement_colonel_mustard_6.json
Colonel Mustard,6,19,22:10 PM,Dining Room,Tampering with drinks,alias_statement_colonel_mustard_6.json
Colonel Mustard,7,0,19:00 PM,Dining Room,Inspecting wine bottles,alias_statement_colonel_mustard_7.json
Colonel Mustard,7,1,19:10 PM,Living Room,Returning to mingle with guests,alias_statement_colonel_mustard_7.json
Colonel Mustard,7,2,19:20 PM,Bathroom,Swapping drinks unnoticed,alias_statement_colonel_mustard_7.json
Colonel Mustard,7,3,19:30 PM,Living Room,Inspecting wine bottles,alias_statement_colonel_mustard_7.json
Colonel Mustard,7,4,19:40 PM,Living Room,Swapping drinks unnoticed,alias_statement_colonel_mustard_7.json
Colonel Mustard,7,5,19:50 PM,Dining Room,Rinsing a glass carefully,alias_statement_colonel_mustard_7.json
Colonel Mustard,7,6,20:00 PM,Living Room,Serving drinks and chatting with guests,alias_statement_colonel_mustard_7.json
Colonel Mustard,7,7,20:10 PM,Study,Retrieving items from storage,alias_statement_colonel_mustard_7.json
Colonel Mustard,7,8,20:20 PM,Study,Reading warning labels,alias_statement_colonel_mustard_7.json
Colonel Mustard,7,9,20:30 PM,Dining Room,Swapping drinks unnoticed,alias_statement_colonel_mustard_7.json
Colonel Mustard,7,10,20:40 PM,Dining Room,Chatting with guests,alias_statement_colonel_mustard_7.json
Colonel Mustard,7,11,20:50 PM,Study,Serving drinks and chatting with guests,alias_statement_colonel_mustard_7.json
Colonel Mustard,7,12,21:00 PM,Dining Room,Swapping drinks unnoticed,alias_statement_colonel_mustard_7.json
Colonel Mustard,7,13,21:10 PM,Dining Room,Returning to mingle with guests,alias_statement_colonel_mustard_7.json
Colonel Mustard,7,14,21:20 PM,Study,Tampering with drinks,alias_statement_colonel_mustard_7.json
Colonel Mustard,7,15,21:30 PM,Living Room,Whittling a stick,alias_statement_colonel_mustard_7.json
Colonel Mustard,7,16,21:40 PM,Living Room,Inspecting wine bottles,alias_statement_colonel_mustard_7.json
Colonel Mustard,7,17,21:50 PM,Bathroom,Tampering with drinks,alias_statement_colonel_mustard_7.json
Colonel Mustard,7,18,22:00 PM,Living Room,Tampering with drinks,alias_statement_colonel_mustard_7.json
Colonel Mustard,7,19,22:10 PM,Living Room,Swapping drinks unnoticed,alias_statement_colonel_mustard_7.json
Colonel Mustard,8,0,19:00 PM,Dining Room,Returning to mingle with guests,alias_statement_colonel_mustard_8.json
Colonel Mustard,8,1,19:10 PM,Living Room,Swapping drinks unnoticed,alias_statement_colonel_mustard_8.json
Colonel Mustard,8,2,19:20 PM,Bathroom,Inspecting wine bottles,alias_statement_colonel_mustard_8.json
Colonel Mustard,8,3,19:30 PM,Living Room,Rinsing a glass carefully,alias_statement_colonel_mustard_8.json
Colonel Mustard,8,4,19:40 PM,Dining Room,Serving drinks and chatting with guests,alias_statement_colonel_mustard_8.json
Colonel Mustard,8,5,19:50 PM,Study,Serving drinks and chatting with guests,alias_statement_colonel_mustard_8.json
Colonel Mustard,8,6,20:00 PM,Dining Room,Serving drinks and chatting with guests,alias_statement_colonel_mustard_8.json
Colonel Mustard,8,7,20:10 PM,Dining Room,Inspecting wine bottles,alias_statement_colonel_mustard_8.json
Colonel Mustard,8,8,20:20 PM,Dining Room,Tampering with drinks,alias_statement_colonel_mustard_8.json
Colonel Mustard,8,9,20:30 PM,Kitchen,Swapping drinks unnoticed,alias_statement_colonel_mustard_8.json
Colonel Mustard,8,10,20:40 PM,Dining Room,Inspecting wine bottles,alias_statement_colonel_mustard_8.json
Colonel Mustard,8,11,20:50 PM,Kitchen,Swapping drinks unnoticed,alias_statement_colonel_mustard_8.json
Colonel Mustard,8,12,21:00 PM,Pantry,Tampering with drinks,alias_statement_colonel_mustard_8.json
Colonel Mustard,8,13,21:10 PM,Kitchen,Rinsing a glass carefully,alias_statement_colonel_mustard_8.json
Colonel Mustard,8,14,21:20 PM,Pantry,Whittling a stick,alias_statement_colonel_mustard_8.json
Colonel Mustard,8,15,21:30 PM,Kitchen,Inspecting wine bottles,alias_statement_colonel_mustard_8.json
Colonel Mustard,8,16,21:40 PM,Pantry,Tampering with drinks,alias_statement_colonel_mustard_8.json
Colonel Mustard,8,17,21:50 PM,Kitchen,Tampering with drinks,alias_statement_colonel_mustard_8.json
Colonel Mustard,8,18,22:00 PM,Dining Room,Inspecting wine bottles,alias_statement_colonel_mustard_8.json
Colonel Mustard,8,19,22:10 PM,Living Room,Looking in drawers,alias_statement_colonel_mustard_8.json
Colonel Mustard,9,0,19:00 PM,Living Room,Tampering with drinks,alias_statement_colonel_mustard_9.json
Colonel Mustard,9,1,19:10 PM,Living Room,Tampering with drinks,alias_statement_colonel_mustard_9.json
Colonel Mustard,9,2,19:20 PM,Dining Room,Swapping drinks unnoticed,alias_statement_colonel_mustard_9.json
Colonel Mustard,9,3,19:30 PM,Study,Serving drinks and chatting with guests,alias_statement_colonel_mustard_9.json
Colonel Mustard,9,4,19:40 PM,Study,Rinsing a glass carefully,alias_statement_colonel_mustard_9.json
Colonel Mustard,9,5,19:50 PM,Study,Tampering with drinks,alias_statement_colonel_mustard_9.json
Colonel Mustard,9,6,20:00 PM,Living Room,Tampering with drinks,alias_statement_colonel_mustard_9.json
Colonel Mustard,9,7,20:10 PM,Dining Room,Swapping drinks unnoticed,alias_statement_colonel_mustard_9.json
Colonel Mustard,9,8,20:20 PM,Living Room,Swapping drinks unnoticed,alias_statement_colonel_mustard_9.json
Colonel Mustard,9,9,20:30 PM,Dining Room,Swapping drinks unnoticed,alias_statement_colonel_mustard_9.json
Colonel Mustard,9,10,20:40 PM,Dining Room,Tampering with drinks,alias_statement_colonel_mustard_9.json
Colonel Mustard,9,11,20:50 PM,Living Room,Tampering with drinks,alias_statement_colonel_mustard_9.json
Colonel Mustard,9,12,21:00 PM,Dining Room,Tampering with drinks,alias_statement_colonel_mustard_9.json
Colonel Mustard,9,13,21:10 PM,Kitchen,Rinsing a glass carefully,alias_statement_colonel_mustard_9.json
Colonel Mustard,9,14,21:20 PM,Dining Room,Tampering with drinks,alias_statement_colonel_mustard_9.json
Colonel Mustard,9,15,21:30 PM,Study,Rinsing a glass carefully,alias_statement_colonel_mustard_9.json
Colonel Mustard,9,16,21:40 PM,Dining Room,Serving drinks and chatting with guests,alias_statement_colonel_mustard_9.json
Colonel Mustard,9,17,21:50 PM,Living Room,Serving drinks and chatting with guests,alias_statement_colonel_mustard_9.json
Colonel Mustard,9,18,22:00 PM,Living Room,Tampering with drinks,alias_statement_colonel_mustard_9.json
Colonel Mustard,9,19,22:10 PM,Living Room,Opening letters,alias_statement_colonel_mustard_9.json
Miss Scarlet,0,0,19:00 PM,Living Room,Observing guests from afar,alias_statement_miss_scarlet_0.json
Miss Scarlet,0,1,19:10 PM,Living Room,Reorganizing books and materials,alias_statement_miss_scarlet_0.json
Miss Scarlet,0,2,19:20 PM,Bathroom,Taking her dog for a walk,alias_statement_miss_scarlet_0.json
Miss Scarlet,0,3,19:30 PM,Bathroom,Tying decorative knots,alias_statement_miss_scarlet_0.json
Miss Scarlet,0,4,19:40 PM,Bathroom,Reorganizing books and materials,alias_statement_miss_scarlet_0.json
Miss Scarlet,0,5,19:50 PM,Living Room,Raising a painting,alias_statement_miss_scarlet_0.json
Miss Scarlet,0,6,20:00 PM,Dining Room,Tying decorative knots,alias_statement_miss_scarlet_0.json
Miss Scarlet,0,7,20:10 PM,Kitchen,Observing guests from afar,alias_statement_miss_scarlet_0.json
Miss Scarlet,0,8,20:20 PM,Dining Room,Reorganizing books and materials,alias_statement_miss_scarlet_0.json
Miss Scarlet,0,9,20:30 PM,Living Room,Opening letters,alias_statement_miss_scarlet_0.json
Miss Scarlet,0,10,20:40 PM,Living Room,Taking her dog for a walk,alias_statement_miss_scarlet_0.json
Miss Scarlet,0,11,20:50 PM,Study,Retrieving items from storage,alias_statement_miss_scarlet_0.json
Miss Scarlet,0,12,21:00 PM,Living Room,Serving drinks and chatting with guests,alias_statement_miss_scarlet_0.json
Miss Scarlet,0,13,21:10 PM,Living Room,Complaining about TSA going through their purse,alias_statement_miss_scarlet_0.json
Miss Scarlet,0,14,21:20 PM,Study,Observing guests from afar,alias_statement_miss_scarlet_0.json
Miss Scarlet,0,15,21:30 PM,Study,Taking her dog for a walk,alias_statement_miss_scarlet_0.json
